Id,Category
2997,0
2998,1
2999,1
3000,0
3001,0
3002,1
3003,1
3004,1
3005,0
3006,1
3007,0
3008,1
3009,1
3010,0
3011,0
3012,1
3013,0
3014,1
3015,1
3016,1
3017,1
3018,1
3019,1
3020,0
3021,1
3022,0
3023,0
3024,1
3025,0
3026,0
3027,1
3028,1
3029,1
3030,1
3031,0
3032,0
3033,1
3034,1
3035,0
3036,1
3037,0
3038,0
3039,0
3040,1
3041,1
3042,0
3043,1
3044,1
3045,1
3046,1
3047,1
3048,1
3049,0
3050,0
3051,1
3052,0
3053,1
3054,0
3055,0
3056,1
3057,1
3058,0
3059,1
3060,0
3061,1
3062,1
3063,0
3064,1
3065,0
3066,1
3067,0
3068,0
3069,0
3070,1
3071,0
3072,0
3073,1
3074,1
3075,1
3076,0
3077,0
3078,1
3079,0
3080,1
3081,1
3082,0
3083,1
3084,1
3085,1
3086,0
3087,1
3088,1
3089,1
3090,0
3091,1
3092,0
3093,0
3094,1
3095,1
3096,0
3097,1
3098,0
3099,0
3100,0
3101,1
3102,1
3103,1
3104,0
3105,0
3106,0
3107,0
3108,1
3109,0
3110,1
3111,1
3112,0
3113,0
3114,0
3115,1
3116,0
3117,0
3118,0
3119,1
3120,0
3121,0
3122,1
3123,1
3124,1
3125,1
3126,1
3127,1
3128,0
3129,0
3130,1
3131,1
3132,1
3133,0
3134,0
3135,1
3136,1
3137,0
3138,1
3139,0
3140,0
3141,0
3142,1
3143,0
3144,1
3145,1
3146,0
3147,0
3148,0
3149,1
3150,0
3151,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,0
3158,0
3159,0
3160,1
3161,1
3162,1
3163,1
3164,1
3165,1
3166,0
3167,0
3168,1
3169,1
3170,0
3171,1
3172,0
3173,1
3174,1
3175,0
3176,1
3177,1
3178,1
3179,0
3180,1
3181,0
3182,1
3183,0
3184,1
3185,1
3186,1
3187,1
3188,0
3189,1
3190,0
3191,1
3192,0
3193,1
3194,1
3195,1
3196,1
3197,0
3198,1
3199,1
3200,0
3201,0
3202,1
3203,0
3204,0
3205,0
3206,0
3207,0
3208,0
3209,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,1
3216,0
3217,0
3218,0
3219,0
3220,0
3221,1
3222,1
3223,1
3224,1
3225,1
3226,1
3227,0
3228,0
3229,0
3230,1
3231,1
3232,1
3233,0
3234,0
3235,1
3236,1
3237,1
3238,0
3239,1
3240,1
3241,1
3242,1
3243,0
3244,1
3245,0
3246,0
3247,1
3248,0
3249,0
3250,1
3251,1
3252,1
3253,0
3254,1
3255,0
3256,1
3257,1
3258,1
3259,1
3260,0
3261,1
3262,0
3263,0
3264,0
3265,0
3266,0
3267,1
3268,1
3269,0
3270,0
3271,0
3272,0
3273,1
3274,1
3275,0
3276,1
3277,1
3278,0
3279,0
3280,1
3281,1
3282,0
3283,0
3284,0
3285,0
3286,0
3287,0
3288,1
3289,1
3290,1
3291,1
3292,1
3293,0
3294,1
3295,1
3296,0
3297,1
3298,1
3299,0
3300,1
3301,0
3302,0
3303,0
3304,1
3305,0
3306,1
3307,0
3308,0
3309,0
3310,0
3311,0
3312,1
3313,1
3314,0
3315,1
3316,0
3317,0
3318,1
3319,1
3320,1
3321,0
3322,1
3323,0
3324,1
3325,1
3326,1
3327,0
3328,1
3329,0
3330,1
3331,0
3332,0
3333,0
3334,0
3335,0
3336,1
3337,0
3338,0
3339,0
3340,1
3341,0
3342,1
3343,1
3344,0
3345,0
3346,0
3347,1
3348,0
3349,0
3350,1
3351,0
3352,1
3353,0
3354,0
3355,0
3356,0
3357,0
3358,1
3359,0
3360,1
3361,0
3362,1
3363,1
3364,0
3365,1
3366,0
3367,1
3368,0
3369,1
3370,0
3371,0
3372,1
3373,1
3374,1
3375,0
3376,0
3377,0
3378,0
3379,0
3380,1
3381,0
3382,1
3383,0
3384,0
3385,1
3386,1
3387,0
3388,1
3389,1
3390,0
3391,1
3392,0
3393,0
3394,1
3395,0
3396,1
3397,1
3398,1
3399,0
3400,1
3401,0
3402,0
3403,0
3404,0
3405,1
3406,0
3407,0
3408,0
3409,0
3410,0
3411,1
3412,0
3413,0
3414,1
3415,0
3416,1
3417,1
3418,1
3419,0
3420,0
3421,1
3422,1
3423,0
3424,0
3425,1
3426,0
3427,0
3428,1
3429,1
3430,1
3431,1
3432,0
3433,0
3434,1
3435,1
3436,0
3437,0
3438,0
3439,0
3440,1
3441,0
3442,0
3443,1
3444,0
3445,0
3446,1
3447,0
3448,0
3449,0
3450,0
3451,1
3452,0
3453,0
3454,1
3455,0
3456,0
3457,1
3458,0
3459,1
3460,1
3461,0
3462,1
3463,0
3464,0
3465,1
3466,1
3467,1
3468,1
3469,1
3470,0
3471,0
3472,0
3473,0
3474,1
3475,0
3476,0
3477,0
3478,1
3479,1
3480,1
3481,1
3482,0
3483,1
3484,0
3485,1
3486,1
3487,0
3488,0
3489,1
3490,1
3491,0
3492,0
3493,0
3494,1
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,0
3503,0
3504,1
3505,1
3506,0
3507,0
3508,0
3509,1
3510,1
3511,0
3512,0
3513,1
3514,1
3515,1
3516,0
3517,1
3518,0
3519,0
3520,0
3521,0
3522,1
3523,0
3524,1
3525,1
3526,1
3527,1
3528,1
3529,0
3530,0
3531,0
3532,1
3533,0
3534,1
3535,0
3536,0
3537,0
3538,0
3539,0
3540,1
3541,1
3542,0
3543,0
3544,0
3545,0
3546,1
3547,0
3548,0
3549,1
3550,1
3551,1
3552,1
3553,1
3554,0
3555,0
3556,1
3557,0
3558,0
3559,1
3560,1
3561,1
3562,0
3563,0
3564,0
3565,0
3566,1
3567,1
3568,0
3569,1
3570,1
3571,0
3572,1
3573,1
3574,1
3575,0
3576,1
3577,0
3578,0
3579,0
3580,0
3581,1
3582,0
3583,1
3584,1
3585,1
3586,0
3587,0
3588,1
3589,0
3590,1
3591,0
3592,0
3593,0
3594,0
3595,0
3596,1
3597,0
3598,0
3599,1
3600,0
3601,0
3602,0
3603,0
3604,1
3605,1
3606,0
3607,1
3608,0
3609,0
3610,0
3611,1
3612,0
3613,0
3614,0
3615,1
3616,0
3617,0
3618,1
3619,1
3620,0
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0
3628,1
3629,1
3630,0
3631,0
3632,1
3633,1
3634,1
3635,1
3636,1
3637,0
3638,1
3639,1
3640,1
3641,1
3642,1
3643,0
3644,1
3645,1
3646,1
3647,0
3648,1
3649,1
3650,0
3651,0
3652,1
3653,0
3654,1
3655,0
3656,0
3657,0
3658,0
3659,0
3660,0
3661,0
3662,0
3663,1
3664,1
3665,0
3666,1
3667,1
3668,1
3669,1
3670,0
3671,1
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,1
3679,0
3680,1
3681,0
3682,0
3683,0
3684,1
3685,1
3686,0
3687,1
3688,0
3689,1
3690,0
3691,0
3692,0
3693,1
3694,1
3695,1
3696,0
3697,1
3698,0
3699,0
3700,0
3701,0
3702,1
3703,1
3704,0
3705,1
3706,0
3707,0
3708,0
3709,0
3710,1
3711,1
3712,1
3713,0
3714,0
3715,1
3716,0
3717,1
3718,0
3719,0
3720,1
3721,0
3722,1
3723,0
3724,0
3725,1
3726,1
3727,0
3728,0
3729,1
3730,0
3731,1
3732,1
3733,0
3734,1
3735,0
3736,0
3737,0
3738,0
3739,1
3740,1
3741,0
3742,0
3743,1
3744,0
3745,1
3746,1
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,1
3757,0
3758,0
3759,1
3760,1
3761,1
3762,1
3763,0
3764,0
3765,0
3766,1
3767,0
3768,1
3769,0
3770,0
3771,1
3772,1
3773,0
3774,1
3775,0
3776,0
3777,1
3778,0
3779,1
3780,0
3781,1
3782,1
3783,1
3784,1
3785,0
3786,1
3787,1
3788,0
3789,0
3790,1
3791,0
3792,0
3793,1
3794,1
3795,0
3796,1
3797,1
3798,1
3799,1
3800,1
3801,1
3802,0
3803,1
3804,0
3805,1
3806,0
3807,0
3808,0
3809,1
3810,1
3811,1
3812,0
3813,1
3814,0
3815,1
3816,0
3817,1
3818,0
3819,0
3820,0
3821,1
3822,1
3823,0
3824,0
3825,1
3826,1
3827,1
3828,0
3829,0
3830,0
3831,0
3832,0
3833,0
3834,1
3835,1
3836,0
3837,1
3838,0
3839,0
3840,1
3841,1
3842,1
3843,1
3844,1
3845,1
3846,0
3847,1
3848,0
3849,0
3850,0
3851,1
3852,0
3853,0
3854,0
3855,0
3856,1
3857,0
3858,0
3859,0
3860,0
3861,0
3862,0
3863,1
3864,1
3865,0
3866,1
3867,0
3868,0
3869,0
3870,1
3871,1
3872,0
3873,1
3874,1
3875,1
3876,0
3877,1
3878,0
3879,1
3880,1
3881,0
3882,0
3883,0
3884,1
3885,1
3886,1
3887,0
3888,1
3889,0
3890,0
3891,0
3892,0
3893,1
3894,0
3895,0
3896,0
3897,1
3898,0
3899,1
3900,0
3901,0
3902,0
3903,0
3904,1
3905,0
3906,0
3907,1
3908,1
3909,1
3910,0
3911,1
3912,1
3913,0
3914,1
3915,0
3916,0
3917,1
3918,1
3919,0
3920,0
3921,1
3922,1
3923,0
3924,1
3925,0
3926,0
3927,1
3928,1
3929,0
3930,0
3931,1
3932,1
3933,1
3934,1
3935,0
3936,1
3937,0
3938,1
3939,1
3940,1
3941,0
3942,1
3943,0
3944,1
3945,1
3946,0
3947,1
3948,0
3949,0
3950,0
3951,1
3952,0
3953,0
3954,0
3955,1
3956,1
3957,1
3958,0
3959,0
3960,0
3961,1
3962,0
3963,1
3964,1
3965,0
3966,1
3967,0
3968,0
3969,1
3970,0
3971,1
3972,0
3973,1
3974,1
3975,0
3976,1
3977,0
3978,1
3979,1
3980,1
3981,1
3982,1
3983,1
3984,0
3985,0
3986,1
3987,0
3988,1
3989,1
3990,0
3991,1
3992,0
3993,1
3994,0
3995,1
3996,1
3997,0
3998,1
3999,0
4000,0
4001,1
4002,0
4003,0
4004,0
4005,1
4006,1
4007,1
4008,0
4009,1
4010,0
4011,0
4012,0
4013,0
4014,1
4015,0
4016,0
4017,1
4018,1
4019,0
4020,0
4021,1
4022,0
4023,1
4024,1
4025,1
4026,1
4027,0
4028,0
4029,0
4030,1
4031,0
4032,1
4033,0
4034,1
4035,0
4036,1
4037,0
4038,0
4039,0
4040,1
4041,0
4042,0
4043,1
4044,1
4045,0
4046,1
4047,1
4048,0
4049,1
4050,1
4051,1
4052,1
4053,1
4054,1
4055,0
4056,1
4057,0
4058,0
4059,0
4060,1
4061,0
4062,1
4063,0
4064,1
4065,0
4066,1
4067,1
4068,0
4069,0
4070,1
4071,1
4072,0
4073,1
4074,1
4075,1
4076,0
4077,1
4078,1
4079,1
4080,0
4081,0
4082,1
4083,0
4084,1
4085,1
4086,1
4087,1
4088,1
4089,0
4090,0
4091,1
4092,0
4093,0
4094,0
4095,1
4096,1
4097,1
4098,1
4099,0
4100,0
4101,1
4102,1
4103,1
4104,1
4105,0
4106,0
4107,0
4108,0
4109,1
4110,0
4111,0
4112,1
4113,0
4114,0
4115,0
4116,0
4117,1
4118,1
4119,1
4120,1
4121,0
4122,0
4123,0
4124,1
4125,1
4126,1
4127,0
4128,1
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,1
4139,1
4140,0
4141,1
4142,0
4143,1
4144,0
4145,1
4146,1
4147,1
4148,0
4149,0
4150,1
4151,0
4152,1
4153,1
4154,0
4155,1
4156,0
4157,1
4158,0
4159,0
4160,1
4161,1
4162,0
4163,1
4164,1
4165,1
4166,0
4167,1
4168,0
4169,0
4170,1
4171,1
4172,1
4173,1
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0
4182,0
4183,1
4184,1
4185,1
4186,0
4187,1
4188,1
4189,0
4190,1
4191,1
4192,0
4193,0
4194,1
4195,0
4196,1
4197,1
4198,1
4199,0
4200,1
4201,1
4202,0
4203,1
4204,1
4205,0
4206,0
4207,1
4208,1
4209,1
4210,0
4211,1
4212,0
4213,1
4214,0
4215,0
4216,1
4217,0
4218,0
4219,1
4220,0
4221,0
4222,1
4223,1
4224,0
4225,1
4226,1
4227,0
4228,1
4229,1
4230,0
4231,0
4232,1
4233,1
4234,0
4235,1
4236,0
4237,0
4238,0
4239,1
4240,1
4241,1
4242,0
4243,1
4244,0
4245,0
4246,0
4247,0
4248,1
4249,1
4250,0
4251,1
4252,0
4253,1
4254,1
4255,1
4256,0
4257,0
4258,1
4259,0
4260,0
4261,0
4262,1
4263,1
4264,1
4265,1
4266,1
4267,0
4268,1
4269,0
4270,1
4271,1
4272,1
4273,0
4274,1
4275,1
4276,1
4277,0
4278,0
4279,0
4280,1
4281,0
4282,0
4283,0
4284,1
4285,1
4286,0
4287,0
4288,1
4289,0
4290,0
4291,1
4292,1
4293,1
4294,0
4295,1
4296,0
4297,1
4298,0
4299,0
4300,1
4301,1
4302,0
4303,1
4304,1
4305,1
4306,1
4307,0
4308,1
4309,0
4310,0
4311,0
4312,0
4313,0
4314,1
4315,1
4316,1
4317,0
4318,0
4319,0
4320,1
4321,1
4322,0
4323,1
4324,1
4325,1
4326,0
4327,0
4328,0
4329,0
4330,0
4331,1
4332,0
4333,0
4334,1
4335,0
4336,1
4337,0
4338,0
4339,1
4340,1
4341,1
4342,0
4343,0
4344,1
4345,0
4346,1
4347,1
4348,1
4349,1
4350,0
4351,0
4352,1
4353,0
4354,1
4355,1
4356,1
4357,1
4358,1
4359,0
4360,1
4361,0
4362,1
4363,1
4364,1
4365,0
4366,0
4367,0
4368,1
4369,0
4370,1
4371,0
4372,1
4373,0
4374,1
4375,1
4376,1
4377,1
4378,0
4379,0
4380,0
4381,0
4382,1
4383,1
4384,1
4385,0
4386,1
4387,0
4388,1
4389,1
4390,0
4391,0
4392,0
4393,0
4394,0
4395,1
4396,0
4397,1
4398,0
4399,1
4400,1
4401,0
4402,0
4403,0
4404,1
4405,0
4406,1
4407,1
4408,1
4409,0
4410,0
4411,0
4412,0
4413,1
4414,1
4415,0
4416,0
4417,1
4418,0
4419,1
4420,1
4421,1
4422,1
4423,1
4424,0
4425,0
4426,1
4427,0
4428,1
4429,1
4430,0
4431,1
4432,0
4433,0
4434,0
4435,1
4436,0
4437,1
4438,1
4439,0
4440,0
4441,0
4442,1
4443,0
4444,0
4445,1
4446,1
4447,1
4448,0
4449,0
4450,0
4451,1
4452,0
4453,0
4454,0
4455,0
4456,0
4457,1
4458,1
4459,0
4460,1
4461,0
4462,1
4463,1
4464,0
4465,0
4466,1
4467,1
4468,0
4469,1
4470,0
4471,0
4472,1
4473,0
4474,1
4475,0
4476,0
4477,0
4478,0
4479,1
4480,1
4481,1
4482,1
4483,1
4484,1
4485,1
4486,0
4487,0
4488,0
4489,0
4490,1
4491,1
4492,0
4493,0
4494,1
4495,1
4496,0
4497,0
4498,0
4499,0
4500,0
4501,1
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,1
4509,0
4510,1
4511,1
4512,1
4513,0
4514,1
4515,1
4516,1
4517,0
4518,1
4519,1
4520,1
4521,1
4522,0
4523,0
4524,0
4525,0
4526,0
4527,0
4528,1
4529,0
4530,1
4531,0
4532,0
4533,1
4534,0
4535,1
4536,0
4537,1
4538,0
4539,0
4540,0
4541,0
4542,1
4543,1
4544,1
4545,0
4546,0
4547,1
4548,1
4549,0
4550,0
4551,0
4552,0
4553,0
4554,0
4555,1
4556,1
4557,1
4558,1
4559,1
4560,1
4561,1
4562,1
4563,0
4564,0
4565,1
4566,1
4567,1
4568,0
4569,0
4570,0
4571,0
4572,1
4573,0
4574,1
4575,1
4576,0
4577,0
4578,1
4579,1
4580,0
4581,0
4582,1
4583,1
4584,1
4585,0
4586,0
4587,0
4588,0
4589,0
4590,0
4591,1
4592,0
4593,0
4594,1
4595,0
4596,0
4597,1
4598,1
4599,1
4600,0
4601,0
4602,0
4603,0
4604,0
4605,1
4606,1
4607,0
4608,1
4609,1
4610,0
4611,0
4612,0
4613,1
4614,0
4615,1
4616,0
4617,1
4618,1
4619,0
4620,1
4621,0
4622,1
4623,1
4624,1
4625,0
4626,0
4627,0
4628,0
4629,0
4630,1
4631,0
4632,1
4633,1
4634,0
4635,0
4636,1
4637,0
4638,1
4639,0
4640,0
4641,0
4642,0
4643,0
4644,0
4645,1
4646,0
4647,1
4648,0
4649,1
4650,1
4651,1
4652,1
4653,0
4654,1
4655,1
4656,0
4657,1
4658,1
4659,1
4660,1
4661,1
4662,1
4663,0
4664,0
4665,1
4666,0
4667,0
4668,1
4669,0
4670,0
4671,0
4672,1
4673,1
4674,1
4675,0
4676,1
4677,0
4678,0
4679,0
4680,0
4681,0
4682,1
4683,1
4684,0
4685,1
4686,1
4687,1
4688,1
4689,0
4690,0
4691,1
4692,0
4693,0
4694,1
4695,1
4696,1
4697,1
4698,1
4699,1
4700,0
4701,0
4702,1
4703,0
4704,0
4705,1
4706,0
4707,1
4708,1
4709,1
4710,0
4711,1
4712,0
4713,0
4714,1
4715,0
4716,1
4717,1
4718,1
4719,0
4720,1
4721,0
4722,1
4723,0
4724,0
4725,1
4726,0
4727,0
4728,0
4729,1
4730,1
4731,1
4732,0
4733,0
4734,1
4735,0
4736,0
4737,0
4738,0
4739,1
4740,0
4741,1
4742,0
4743,0
4744,1
4745,0
4746,0
4747,1
4748,0
4749,0
4750,1
4751,1
4752,0
4753,1
4754,1
4755,1
4756,1
4757,0
4758,1
4759,0
4760,0
4761,0
4762,1
4763,1
4764,1
4765,1
4766,0
4767,0
4768,0
4769,1
4770,1
4771,0
4772,1
4773,0
4774,0
4775,0
4776,1
4777,1
4778,1
4779,1
4780,1
4781,0
4782,0
4783,0
4784,1
4785,0
4786,1
4787,1
4788,0
4789,1
4790,0
4791,0
4792,0
4793,0
4794,1
4795,1
4796,0
4797,0
4798,1
4799,1
4800,0
4801,0
4802,0
4803,0
4804,1
4805,0
4806,0
4807,0
4808,0
4809,0
4810,1
4811,0
4812,1
4813,1
4814,1
4815,1
4816,0
4817,0
4818,1
4819,0
4820,0
4821,1
4822,1
4823,0
4824,1
4825,1
4826,1
4827,0
4828,1
4829,0
4830,0
4831,1
4832,1
4833,1
4834,0
4835,0
4836,1
4837,1
4838,0
4839,0
4840,0
4841,0
4842,0
4843,1
4844,1
4845,1
4846,0
4847,1
4848,0
4849,1
4850,1
4851,0
4852,0
4853,0
4854,0
4855,0
4856,1
4857,0
4858,0
4859,0
4860,1
4861,1
4862,1
4863,0
4864,0
4865,1
4866,1
4867,0
4868,1
4869,0
4870,1
4871,1
4872,1
4873,0
4874,0
4875,1
4876,0
4877,1
4878,0
4879,1
4880,0
4881,0
4882,0
4883,0
4884,0
4885,1
4886,0
4887,1
4888,0
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,1
4896,0
4897,0
4898,0
4899,0
4900,1
4901,0
4902,1
4903,0
4904,1
4905,0
4906,1
4907,1
4908,1
4909,0
4910,1
4911,1
4912,1
4913,0
4914,0
4915,1
4916,1
4917,1
4918,1
4919,1
4920,0
4921,1
4922,0
4923,1
4924,1
4925,1
4926,0
4927,0
4928,1
4929,0
4930,1
4931,1
4932,0
4933,1
4934,0
4935,0
4936,1
4937,1
4938,0
4939,1
4940,1
4941,0
4942,0
4943,1
4944,0
4945,1
4946,1
4947,1
4948,0
4949,1
4950,1
4951,0
4952,0
4953,1
4954,0
4955,1
4956,1
4957,0
4958,1
4959,0
4960,1
4961,0
4962,1
4963,1
4964,0
4965,0
4966,0
4967,1
4968,1
4969,0
4970,1
4971,1
4972,0
4973,0
4974,0
4975,1
4976,0
4977,1
4978,1
4979,1
4980,1
4981,1
4982,1
4983,1
4984,1
4985,0
4986,0
4987,1
4988,0
4989,0
4990,0
4991,1
4992,1
4993,0
4994,1
4995,0
4996,0
4997,0
4998,1
4999,0
5000,1
5001,0
5002,0
5003,1
5004,1
5005,0
5006,0
5007,0
5008,1
5009,0
5010,1
5011,1
5012,0
5013,0
5014,0
5015,0
5016,0
5017,1
5018,0
5019,0
5020,1
5021,0
5022,1
5023,0
5024,0
5025,0
5026,1
5027,0
5028,0
5029,0
5030,1
5031,0
5032,0
5033,1
5034,0
5035,0
5036,1
5037,1
5038,1
5039,1
5040,0
5041,1
5042,1
5043,0
5044,0
5045,1
5046,1
5047,1
5048,1
5049,0
5050,0
5051,0
5052,1
5053,1
5054,1
5055,0
5056,1
5057,0
5058,1
5059,1
5060,0
5061,0
5062,0
5063,0
5064,1
5065,0
5066,1
5067,0
5068,0
5069,1
5070,0
5071,1
5072,1
5073,1
5074,0
5075,0
5076,1
5077,0
5078,0
5079,1
5080,1
5081,1
5082,0
5083,1
5084,0
5085,1
5086,1
5087,1
5088,0
5089,0
5090,0
5091,0
5092,1
5093,0
5094,1
5095,1
5096,0
5097,1
5098,0
5099,1
5100,0
5101,0
5102,1
5103,0
5104,1
5105,1
5106,1
5107,0
5108,1
5109,1
5110,1
5111,1
5112,1
5113,0
5114,1
5115,0
5116,1
5117,1
5118,0
5119,0
5120,0
5121,0
5122,0
5123,0
5124,0
5125,1
5126,0
5127,0
5128,0
5129,0
5130,0
5131,0
5132,0
5133,0
5134,1
5135,0
5136,1
5137,1
5138,0
5139,1
5140,0
5141,0
5142,1
5143,1
5144,0
5145,0
5146,1
5147,0
5148,0
5149,1
5150,0
5151,0
5152,0
5153,1
5154,1
5155,0
5156,1
5157,1
5158,1
5159,0
5160,1
5161,1
5162,1
5163,0
5164,0
5165,1
5166,1
5167,0
5168,1
5169,0
5170,0
5171,0
5172,1
5173,1
5174,1
5175,1
5176,1
5177,0
5178,0
5179,0
5180,0
5181,0
5182,1
5183,0
5184,0
5185,0
5186,1
5187,0
5188,0
5189,1
5190,0
5191,1
5192,0
5193,0
5194,0
5195,1
5196,1
5197,0
5198,0
5199,1
5200,1
5201,1
5202,1
5203,0
5204,1
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,1
5212,1
5213,0
5214,0
5215,0
5216,0
5217,1
5218,1
5219,0
5220,0
5221,1
5222,1
5223,1
5224,1
5225,1
5226,1
5227,0
5228,0
5229,0
5230,0
5231,1
5232,1
5233,1
5234,0
5235,0
5236,1
5237,1
5238,1
5239,1
5240,0
5241,1
5242,0
5243,0
5244,0
5245,0
5246,1
5247,0
5248,0
5249,1
5250,1
5251,1
5252,1
5253,1
5254,1
5255,0
5256,0
5257,0
5258,1
5259,1
5260,0
5261,1
5262,1
5263,0
5264,0
5265,0
5266,0
5267,1
5268,0
5269,0
5270,0
5271,1
5272,1
5273,0
5274,1
5275,1
5276,0
5277,1
5278,1
5279,1
5280,0
5281,0
5282,1
5283,0
5284,1
5285,0
5286,0
5287,1
5288,0
5289,1
5290,0
5291,1
5292,1
5293,0
5294,0
5295,1
5296,1
5297,0
5298,1
5299,1
5300,1
5301,0
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,1
5309,1
5310,0
5311,1
5312,0
5313,1
5314,1
5315,0
5316,0
5317,1
5318,1
5319,0
5320,0
5321,0
5322,0
5323,0
5324,0
5325,1
5326,1
5327,0
5328,1
5329,0
5330,1
5331,0
5332,1
5333,1
5334,0
5335,1
5336,0
5337,1
5338,0
5339,1
5340,0
5341,1
5342,1
5343,0
5344,0
5345,1
5346,0
5347,1
5348,1
5349,0
5350,0
5351,1
5352,1
5353,1
5354,0
5355,0
5356,0
5357,1
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,1
5365,1
5366,0
5367,1
5368,0
5369,0
5370,1
5371,0
5372,1
5373,1
5374,0
5375,0
5376,0
5377,0
5378,1
5379,1
5380,1
5381,1
5382,0
5383,0
5384,1
5385,0
5386,0
5387,1
5388,1
5389,1
5390,1
5391,1
5392,0
5393,0
5394,1
5395,1
5396,1
5397,1
5398,0
5399,0
5400,0
5401,1
5402,0
5403,0
5404,1
5405,1
5406,0
5407,1
5408,1
5409,1
5410,1
5411,1
5412,0
5413,1
5414,1
5415,0
5416,1
5417,0
5418,1
5419,0
5420,0
5421,0
5422,1
5423,1
5424,0
5425,0
5426,1
5427,0
5428,0
5429,0
5430,1
5431,1
5432,0
5433,1
5434,1
5435,1
5436,1
5437,0
5438,0
5439,1
5440,1
5441,1
5442,0
5443,1
5444,0
5445,1
5446,0
5447,0
5448,0
5449,0
5450,0
5451,1
5452,0
5453,1
5454,1
5455,0
5456,0
5457,1
5458,1
5459,0
5460,0
5461,1
5462,0
5463,1
5464,1
5465,1
5466,0
5467,0
5468,0
5469,1
5470,0
5471,1
5472,1
5473,0
5474,0
5475,0
5476,0
5477,1
5478,1
5479,0
5480,0
5481,1
5482,0
5483,1
5484,0
5485,0
5486,1
5487,0
5488,0
5489,0
5490,0
5491,0
5492,1
5493,1
5494,1
5495,1
5496,1
5497,0
5498,0
5499,1
5500,1
5501,1
5502,0
5503,1
5504,0
5505,1
5506,1
5507,1
5508,1
5509,0
5510,0
5511,0
5512,0
5513,0
5514,1
5515,1
5516,1
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,1
5525,0
5526,0
5527,0
5528,1
5529,0
5530,1
5531,1
5532,1
5533,1
5534,0
5535,0
5536,1
5537,1
5538,0
5539,1
5540,0
5541,1
5542,0
5543,1
5544,1
5545,0
5546,1
5547,1
5548,0
5549,0
5550,1
5551,0
5552,1
5553,1
5554,1
5555,1
5556,0
5557,0
5558,0
5559,1
5560,0
5561,1
5562,0
5563,0
5564,0
5565,0
5566,0
5567,1
5568,1
5569,0
5570,0
5571,1
5572,1
5573,0
5574,0
5575,1
5576,1
5577,1
5578,1
5579,0
5580,0
5581,1
5582,0
5583,0
5584,0
5585,0
5586,1
5587,1
5588,0
5589,1
5590,1
5591,0
5592,1
5593,1
5594,0
5595,0
5596,0
5597,1
5598,0
5599,0
5600,0
5601,0
5602,0
5603,1
5604,0
5605,0
5606,0
5607,0
5608,1
5609,0
5610,1
5611,0
5612,1
5613,0
5614,0
5615,0
5616,0
5617,0
5618,1
5619,0
5620,0
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,0
5630,1
5631,0
5632,0
5633,0
5634,1
5635,1
5636,0
5637,1
5638,1
5639,1
5640,0
5641,1
5642,0
5643,0
5644,0
5645,0
5646,0
5647,1
5648,1
5649,1
5650,0
5651,1
5652,1
5653,0
5654,0
5655,0
5656,1
5657,0
5658,1
5659,1
5660,1
5661,1
5662,0
5663,1
5664,0
5665,1
5666,1
5667,0
5668,0
5669,1
5670,0
5671,1
5672,1
5673,1
5674,0
5675,1
5676,1
5677,0
5678,1
5679,1
5680,0
5681,1
5682,0
5683,1
5684,1
5685,1
5686,1
5687,0
5688,1
5689,1
5690,1
5691,1
5692,0
5693,1
5694,1
5695,0
5696,0
5697,1
5698,0
5699,1
5700,1
5701,1
5702,1
5703,1
5704,0
5705,1
5706,0
5707,1
5708,1
5709,1
5710,0
5711,1
5712,0
5713,1
5714,0
5715,1
5716,0
5717,0
5718,1
5719,0
5720,0
5721,1
5722,0
5723,0
5724,1
5725,1
5726,1
5727,0
5728,1
5729,0
5730,1
5731,1
5732,0
5733,0
5734,0
5735,1
5736,1
5737,1
5738,1
5739,1
5740,0
5741,0
5742,0
5743,0
5744,0
5745,0
5746,1
5747,1
5748,0
5749,1
5750,0
5751,0
5752,0
5753,1
5754,1
5755,0
5756,0
5757,0
5758,1
5759,1
5760,1
5761,1
5762,1
5763,1
5764,1
5765,0
5766,1
5767,0
5768,0
5769,0
5770,0
5771,0
5772,0
5773,1
5774,0
5775,1
5776,0
5777,0
5778,0
5779,1
5780,0
5781,1
5782,0
5783,1
5784,0
5785,0
5786,0
5787,1
5788,1
5789,1
5790,1
5791,0
5792,0
5793,1
5794,1
